GENE	GENE_ENTREZ	ONCOGENE	TSG	DRIVER	CANONICAL_DRIVER	ONCOGENE_EVIDENCES	TSG_EVIDENCES
HAPLN1	1404	FALSE	FALSE	TRUE	FALSE	0	0
HAVCR1	26762	FALSE	FALSE	TRUE	FALSE	0	0
HAX1	10456	FALSE	FALSE	TRUE	FALSE	0	0
HCFC2	29915	FALSE	FALSE	TRUE	FALSE	0	0
HCN1	348980	FALSE	FALSE	TRUE	FALSE	0	0
HDAC1	3065	FALSE	FALSE	TRUE	FALSE	0	0
HDAC2	3066	FALSE	FALSE	TRUE	FALSE	0	0
HDAC7	51564	FALSE	FALSE	TRUE	FALSE	0	0
HDAC9	9734	FALSE	FALSE	TRUE	FALSE	0	0
HEATR1	55127	FALSE	FALSE	TRUE	FALSE	0	0
HECTD1	25831	FALSE	FALSE	TRUE	FALSE	0	0
HECW1	23072	FALSE	FALSE	TRUE	FALSE	0	0
HECW2	57520	FALSE	FALSE	TRUE	FALSE	0	0
HELZ2	85441	FALSE	FALSE	TRUE	FALSE	0	0
HEPACAM2	253012	FALSE	FALSE	TRUE	FALSE	0	0
HERC1	8925	FALSE	FALSE	TRUE	FALSE	0	0
HERC2	8924	FALSE	FALSE	TRUE	FALSE	0	0
HES1	3280	FALSE	FALSE	TRUE	FALSE	0	0
HEXA	3073	FALSE	FALSE	TRUE	FALSE	0	0
HEY1	23462	TRUE	FALSE	TRUE	TRUE	1	0
HGF	3082	FALSE	FALSE	TRUE	FALSE	0	0
HHAT	55733	FALSE	FALSE	TRUE	FALSE	0	0
HHLA2	11148	FALSE	FALSE	TRUE	FALSE	0	0
HIF1A	3091	TRUE	FALSE	TRUE	TRUE	1	0
HIKESHI	51501	FALSE	FALSE	TRUE	FALSE	0	0
HINFP	25988	FALSE	FALSE	TRUE	FALSE	0	0
HIP1	3092	TRUE	FALSE	TRUE	TRUE	1	0
HIPK2	28996	FALSE	FALSE	TRUE	FALSE	0	0
HIVEP1	3096	FALSE	FALSE	TRUE	FALSE	0	0
HK3	3101	FALSE	FALSE	TRUE	FALSE	0	0
HLA-A	3105	FALSE	FALSE	TRUE	FALSE	0	0
HLA-B	3106	FALSE	FALSE	TRUE	FALSE	0	0
HLA-DQA1	3117	FALSE	FALSE	TRUE	FALSE	0	0
HLA-DRB1	3123	FALSE	FALSE	TRUE	FALSE	0	0
HLA-DRB5	3127	FALSE	FALSE	TRUE	FALSE	0	0
HLA-F	3134	FALSE	FALSE	TRUE	FALSE	0	0
HLF	3131	TRUE	FALSE	TRUE	TRUE	1	0
HLTF	6596	FALSE	FALSE	TRUE	FALSE	0	0
HM13	81502	FALSE	FALSE	TRUE	FALSE	0	0
HMCN1	83872	FALSE	FALSE	TRUE	FALSE	0	0
HMGA1	3159	TRUE	FALSE	TRUE	TRUE	1	0
HMGA2	8091	TRUE	FALSE	TRUE	TRUE	1	0
HMGB1	3146	FALSE	FALSE	TRUE	FALSE	0	0
HNF1A	6927	FALSE	TRUE	TRUE	TRUE	0	2
HNF1B	6928	FALSE	FALSE	TRUE	FALSE	0	0
HNF4A	3172	FALSE	FALSE	TRUE	FALSE	0	0
HNRNPA2B1	3181	TRUE	FALSE	TRUE	TRUE	1	0
HNRNPA3	220988	FALSE	FALSE	TRUE	FALSE	0	0
HNRNPC	3183	FALSE	FALSE	TRUE	FALSE	0	0
HNRNPCL1	343069	FALSE	FALSE	TRUE	FALSE	0	0
HNRNPD	3184	FALSE	FALSE	TRUE	FALSE	0	0
HNRNPDL	9987	FALSE	FALSE	TRUE	FALSE	0	0
HNRNPH3	3189	FALSE	FALSE	TRUE	FALSE	0	0
HNRNPK	3190	FALSE	FALSE	TRUE	FALSE	0	0
HNRNPL	3191	FALSE	FALSE	TRUE	FALSE	0	0
HNRNPU	3192	FALSE	FALSE	TRUE	FALSE	0	0
HORMAD1	84072	FALSE	FALSE	TRUE	FALSE	0	0
HOXA10	3206	FALSE	FALSE	TRUE	FALSE	0	0
HOXA11	3207	FALSE	FALSE	TRUE	TRUE	1	1
HOXA13	3209	TRUE	FALSE	TRUE	TRUE	1	0
HOXA7	3204	FALSE	FALSE	TRUE	FALSE	0	0
HOXA9	3205	FALSE	FALSE	TRUE	TRUE	1	1
HOXC11	3227	TRUE	FALSE	TRUE	TRUE	1	0
HOXC13	3229	TRUE	FALSE	TRUE	TRUE	1	0
HOXC6	3223	FALSE	FALSE	TRUE	FALSE	0	0
HOXD11	3237	TRUE	FALSE	TRUE	TRUE	1	0
HOXD13	3239	TRUE	FALSE	TRUE	TRUE	1	0
HPD	3242	FALSE	FALSE	TRUE	FALSE	0	0
HPSE2	60495	FALSE	FALSE	TRUE	FALSE	0	0
HRAS	3265	TRUE	FALSE	TRUE	TRUE	3	0
HRH4	59340	FALSE	FALSE	TRUE	FALSE	0	0
HRNR	388697	FALSE	FALSE	TRUE	FALSE	0	0
HS1BP3	64342	FALSE	FALSE	TRUE	FALSE	0	0
HS2ST1	9653	FALSE	FALSE	TRUE	FALSE	0	0
HSBP1	3281	FALSE	FALSE	TRUE	FALSE	0	0
HSF1	3297	FALSE	FALSE	TRUE	FALSE	0	0
HSP90AB1	3326	FALSE	FALSE	TRUE	FALSE	0	0
HSPA1L	3305	FALSE	FALSE	TRUE	FALSE	0	0
HSPA4	3308	FALSE	FALSE	TRUE	FALSE	0	0
HSPG2	3339	FALSE	FALSE	TRUE	FALSE	0	0
HTR1E	3354	FALSE	FALSE	TRUE	FALSE	0	0
HTR3C	170572	FALSE	FALSE	TRUE	FALSE	0	0
HTR7	3363	FALSE	FALSE	TRUE	FALSE	0	0
HTRA1	5654	FALSE	FALSE	TRUE	FALSE	0	0
HUWE1	10075	FALSE	FALSE	TRUE	FALSE	0	0
HVCN1	84329	FALSE	FALSE	TRUE	FALSE	0	0
HYDIN	54768	FALSE	FALSE	TRUE	FALSE	0	0
ICAM3	3385	FALSE	FALSE	TRUE	FALSE	0	0
ICAM4	3386	FALSE	FALSE	TRUE	FALSE	0	0
ID3	3399	FALSE	TRUE	TRUE	TRUE	0	1
IDH1	3417	TRUE	FALSE	TRUE	TRUE	3	0
IDH2	3418	TRUE	FALSE	TRUE	TRUE	3	0
IFI27	3429	FALSE	FALSE	TRUE	FALSE	0	0
IFI44L	10964	FALSE	FALSE	TRUE	FALSE	0	0
IFIT3	3437	FALSE	FALSE	TRUE	FALSE	0	0
IFITM2	10581	FALSE	FALSE	TRUE	FALSE	0	0
IFITM3	10410	FALSE	FALSE	TRUE	FALSE	0	0
IFT140	9742	FALSE	FALSE	TRUE	FALSE	0	0
IGDCC4	57722	FALSE	FALSE	TRUE	FALSE	0	0
IGF1R	3480	FALSE	FALSE	TRUE	FALSE	0	0
IGF2	3481	FALSE	FALSE	TRUE	FALSE	0	0
IGF2BP2	10644	FALSE	TRUE	TRUE	TRUE	0	1
IGF2BP3	10643	FALSE	FALSE	TRUE	FALSE	0	0
IGF2R	3482	FALSE	FALSE	TRUE	FALSE	0	0
IGFN1	91156	FALSE	FALSE	TRUE	FALSE	0	0
IGLL5	100423062	FALSE	FALSE	TRUE	FALSE	0	0
IGSF10	285313	FALSE	FALSE	TRUE	FALSE	0	0
IKBKB	3551	TRUE	FALSE	TRUE	TRUE	1	0
IKZF1	10320	FALSE	TRUE	TRUE	TRUE	0	1
IKZF2	22807	FALSE	FALSE	TRUE	FALSE	0	0
IKZF3	22806	FALSE	FALSE	TRUE	FALSE	0	0
IL13RA1	3597	FALSE	FALSE	TRUE	FALSE	0	0
IL18RAP	8807	FALSE	FALSE	TRUE	FALSE	0	0
IL1A	3552	FALSE	FALSE	TRUE	FALSE	0	0
IL1B	3553	FALSE	FALSE	TRUE	FALSE	0	0
IL1RL1	9173	FALSE	FALSE	TRUE	FALSE	0	0
IL22	50616	FALSE	FALSE	TRUE	FALSE	0	0
IL2RG	3561	FALSE	FALSE	TRUE	FALSE	0	0
IL36A	27179	FALSE	FALSE	TRUE	FALSE	0	0
IL4R	3566	FALSE	FALSE	TRUE	FALSE	0	0
IL6ST	3572	TRUE	FALSE	TRUE	TRUE	1	0
IL7R	3575	TRUE	FALSE	TRUE	TRUE	1	0
IMMP2L	83943	FALSE	FALSE	TRUE	FALSE	0	0
IMP4	92856	FALSE	FALSE	TRUE	FALSE	0	0
IMPG2	50939	FALSE	FALSE	TRUE	FALSE	0	0
ING1	3621	FALSE	FALSE	TRUE	FALSE	0	0
INHBA	3624	FALSE	FALSE	TRUE	FALSE	0	0
INO80	54617	FALSE	FALSE	TRUE	FALSE	0	0
INPP4A	3631	FALSE	FALSE	TRUE	FALSE	0	0
INPP4B	8821	FALSE	FALSE	TRUE	FALSE	0	0
INPP5J	27124	FALSE	FALSE	TRUE	FALSE	0	0
INPPL1	3636	FALSE	FALSE	TRUE	FALSE	0	0
INSR	3643	FALSE	FALSE	TRUE	FALSE	0	0
INSYN2B	100131897	FALSE	FALSE	TRUE	FALSE	0	0
INTS12	57117	FALSE	FALSE	TRUE	FALSE	0	0
INTS4	92105	FALSE	FALSE	TRUE	FALSE	0	0
INTS6L	203522	FALSE	FALSE	TRUE	FALSE	0	0
INTS7	25896	FALSE	FALSE	TRUE	FALSE	0	0
IPO4	79711	FALSE	FALSE	TRUE	FALSE	0	0
IPO5	3843	FALSE	FALSE	TRUE	FALSE	0	0
IPO7	10527	FALSE	FALSE	TRUE	FALSE	0	0
IQCB1	9657	FALSE	FALSE	TRUE	FALSE	0	0
IQCG	84223	FALSE	FALSE	TRUE	FALSE	0	0
IQGAP1	8826	FALSE	FALSE	TRUE	FALSE	0	0
IQGAP2	10788	FALSE	FALSE	TRUE	FALSE	0	0
IRAG1	10335	FALSE	FALSE	TRUE	FALSE	0	0
IRAG2	4033	FALSE	FALSE	TRUE	FALSE	0	0
IRAK4	51135	FALSE	FALSE	TRUE	FALSE	0	0
IRF1	3659	FALSE	FALSE	TRUE	FALSE	0	0
IRF2	3660	FALSE	FALSE	TRUE	FALSE	0	0
IRF2BP2	359948	FALSE	FALSE	TRUE	FALSE	0	0
IRF4	3662	FALSE	FALSE	TRUE	TRUE	1	1
IRF5	3663	FALSE	FALSE	TRUE	FALSE	0	0
IRF6	3664	FALSE	FALSE	TRUE	FALSE	0	0
IRF7	3665	FALSE	FALSE	TRUE	FALSE	0	0
IRF8	3394	FALSE	FALSE	TRUE	FALSE	0	0
IRS1	3667	FALSE	FALSE	TRUE	FALSE	0	0
IRS2	8660	FALSE	FALSE	TRUE	FALSE	0	0
IRS4	8471	FALSE	FALSE	TRUE	TRUE	1	1
IRX6	79190	FALSE	FALSE	TRUE	FALSE	0	0
ISCA2	122961	FALSE	FALSE	TRUE	FALSE	0	0
ISOC2	79763	FALSE	FALSE	TRUE	FALSE	0	0
ISX	91464	FALSE	FALSE	TRUE	TRUE	0	0
ITCH	83737	FALSE	FALSE	TRUE	FALSE	0	0
ITGA4	3676	FALSE	FALSE	TRUE	FALSE	0	0
ITGAE	3682	FALSE	FALSE	TRUE	FALSE	0	0
ITGAV	3685	FALSE	FALSE	TRUE	TRUE	0	0
ITGB7	3695	FALSE	FALSE	TRUE	FALSE	0	0
ITIH1	3697	FALSE	FALSE	TRUE	FALSE	0	0
ITK	3702	FALSE	FALSE	TRUE	FALSE	0	0
ITLN1	55600	FALSE	FALSE	TRUE	FALSE	0	0
ITPKB	3707	FALSE	FALSE	TRUE	FALSE	0	0
ITPR3	3710	FALSE	FALSE	TRUE	FALSE	0	0
ITPRID1	223075	FALSE	FALSE	TRUE	FALSE	0	0
IWS1	55677	FALSE	FALSE	TRUE	FALSE	0	0
JAG1	182	FALSE	FALSE	TRUE	FALSE	0	0
JAK1	3716	TRUE	FALSE	TRUE	TRUE	2	1
JAK2	3717	TRUE	FALSE	TRUE	TRUE	3	0
JAK3	3718	TRUE	FALSE	TRUE	TRUE	2	0
JAKMIP2	9832	FALSE	FALSE	TRUE	FALSE	0	0
JMJD1C	221037	FALSE	FALSE	TRUE	FALSE	0	0
JUN	3725	TRUE	FALSE	TRUE	TRUE	1	0
KALRN	8997	FALSE	FALSE	TRUE	FALSE	0	0
KANSL1	284058	FALSE	FALSE	TRUE	FALSE	0	0
KARS1	3735	FALSE	FALSE	TRUE	FALSE	0	0
KAT6A	7994	TRUE	FALSE	TRUE	TRUE	1	0
KAT6B	23522	FALSE	TRUE	TRUE	TRUE	0	1
KAT7	11143	TRUE	FALSE	TRUE	TRUE	1	0
KATNB1	10300	FALSE	FALSE	TRUE	FALSE	0	0
KBTBD11	9920	FALSE	FALSE	TRUE	FALSE	0	0
KBTBD4	55709	FALSE	FALSE	TRUE	FALSE	0	0
KBTBD8	84541	FALSE	FALSE	TRUE	FALSE	0	0
KCNA4	3739	FALSE	FALSE	TRUE	FALSE	0	0
KCNA6	3742	FALSE	FALSE	TRUE	FALSE	0	0
KCNAB1	7881	FALSE	FALSE	TRUE	FALSE	0	0
KCNB2	9312	FALSE	FALSE	TRUE	FALSE	0	0
KCNH2	3757	FALSE	FALSE	TRUE	FALSE	0	0
KCNH5	27133	FALSE	FALSE	TRUE	FALSE	0	0
KCNJ5	3762	TRUE	FALSE	TRUE	TRUE	1	0
KCNJ9	3765	FALSE	FALSE	TRUE	FALSE	0	0
KCNK1	3775	FALSE	FALSE	TRUE	FALSE	0	0
KCNK10	54207	FALSE	FALSE	TRUE	FALSE	0	0
KCNN2	3781	FALSE	FALSE	TRUE	FALSE	0	0
KCNN3	3782	FALSE	FALSE	TRUE	FALSE	0	0
KCNQ3	3786	FALSE	FALSE	TRUE	FALSE	0	0
KCNQ5	56479	FALSE	FALSE	TRUE	FALSE	0	0
KCNT2	343450	FALSE	FALSE	TRUE	FALSE	0	0
KCNU1	157855	FALSE	FALSE	TRUE	FALSE	0	0
KCTD2	23510	FALSE	FALSE	TRUE	FALSE	0	0
KCTD7	154881	FALSE	FALSE	TRUE	FALSE	0	0
KCTD8	386617	FALSE	FALSE	TRUE	FALSE	0	0
KDELR1	10945	FALSE	FALSE	TRUE	FALSE	0	0
KDM1A	23028	FALSE	FALSE	TRUE	FALSE	0	0
KDM1B	221656	FALSE	FALSE	TRUE	FALSE	0	0
KDM2A	22992	FALSE	FALSE	TRUE	FALSE	0	0
KDM2B	84678	FALSE	FALSE	TRUE	FALSE	0	0
KDM5A	5927	TRUE	FALSE	TRUE	TRUE	1	0
KDM5C	8242	FALSE	TRUE	TRUE	TRUE	0	2
KDM6A	7403	FALSE	TRUE	TRUE	TRUE	1	3
KDR	3791	TRUE	FALSE	TRUE	TRUE	1	0
KEAP1	9817	FALSE	TRUE	TRUE	TRUE	0	1
KEL	3792	FALSE	FALSE	TRUE	FALSE	0	0
KHDC3L	154288	FALSE	FALSE	TRUE	FALSE	0	0
KHDRBS2	202559	FALSE	FALSE	TRUE	FALSE	0	0
KHSRP	8570	FALSE	FALSE	TRUE	FALSE	0	0
KIF13A	63971	FALSE	FALSE	TRUE	FALSE	0	0
KIF16B	55614	FALSE	FALSE	TRUE	FALSE	0	0
KIF1A	547	FALSE	FALSE	TRUE	FALSE	0	0
KIF1B	23095	FALSE	FALSE	TRUE	FALSE	0	0
KIF21A	55605	FALSE	FALSE	TRUE	FALSE	0	0
KIF21B	23046	FALSE	FALSE	TRUE	FALSE	0	0
KIF27	55582	FALSE	FALSE	TRUE	FALSE	0	0
KIF2B	84643	FALSE	FALSE	TRUE	FALSE	0	0
KIFC3	3801	FALSE	FALSE	TRUE	FALSE	0	0
KIN	22944	FALSE	FALSE	TRUE	FALSE	0	0
KIR3DL1	3811	FALSE	FALSE	TRUE	FALSE	0	0
KIT	3815	TRUE	FALSE	TRUE	TRUE	3	0
KLF2	10365	FALSE	FALSE	TRUE	FALSE	0	0
KLF4	9314	TRUE	FALSE	TRUE	TRUE	2	1
KLF5	688	FALSE	FALSE	TRUE	FALSE	0	0
KLF6	1316	FALSE	TRUE	TRUE	TRUE	0	1
KLHDC4	54758	FALSE	FALSE	TRUE	FALSE	0	0
KLHL10	317719	FALSE	FALSE	TRUE	FALSE	0	0
KLHL11	55175	FALSE	FALSE	TRUE	FALSE	0	0
KLHL17	339451	FALSE	FALSE	TRUE	FALSE	0	0
KLHL5	51088	FALSE	FALSE	TRUE	FALSE	0	0
KLHL6	89857	FALSE	FALSE	TRUE	FALSE	0	0
KLHL8	57563	FALSE	FALSE	TRUE	FALSE	0	0
KLK1	3816	FALSE	FALSE	TRUE	FALSE	0	0
KLK3	354	FALSE	FALSE	TRUE	FALSE	0	0
KLK6	5653	FALSE	FALSE	TRUE	FALSE	0	0
KLK7	5650	FALSE	FALSE	TRUE	FALSE	0	0
KMO	8564	FALSE	FALSE	TRUE	FALSE	0	0
KMT2A	4297	TRUE	FALSE	TRUE	TRUE	1	0
KMT2B	9757	FALSE	FALSE	TRUE	FALSE	0	0
KMT2C	58508	FALSE	TRUE	TRUE	TRUE	0	2
KMT2D	8085	FALSE	TRUE	TRUE	TRUE	1	2
KMT2E	55904	FALSE	FALSE	TRUE	FALSE	0	0
KNDC1	85442	FALSE	FALSE	TRUE	FALSE	0	0
KNL1	57082	FALSE	TRUE	TRUE	TRUE	0	1
KNSTRN	90417	TRUE	FALSE	TRUE	TRUE	1	0
KPNB1	3837	FALSE	FALSE	TRUE	FALSE	0	0
KRAS	3845	TRUE	FALSE	TRUE	TRUE	3	0
KRCC1	51315	FALSE	FALSE	TRUE	FALSE	0	0
KREMEN1	83999	FALSE	FALSE	TRUE	FALSE	0	0
KRT13	3860	FALSE	FALSE	TRUE	FALSE	0	0
KRT15	3866	FALSE	FALSE	TRUE	FALSE	0	0
KRT222	125113	FALSE	FALSE	TRUE	FALSE	0	0
KRT84	3890	FALSE	FALSE	TRUE	FALSE	0	0
KRTAP12-1	353332	FALSE	FALSE	TRUE	FALSE	0	0
KRTAP13-3	337960	FALSE	FALSE	TRUE	FALSE	0	0
KRTAP20-2	337976	FALSE	FALSE	TRUE	FALSE	0	0
KRTAP4-3	85290	FALSE	FALSE	TRUE	FALSE	0	0
KRTAP4-5	85289	FALSE	FALSE	TRUE	FALSE	0	0
KRTAP5-11	440051	FALSE	FALSE	TRUE	FALSE	0	0
KRTAP5-5	439915	FALSE	FALSE	TRUE	FALSE	0	0
KTN1	3895	FALSE	FALSE	TRUE	FALSE	0	0
LAMA2	3908	FALSE	FALSE	TRUE	FALSE	0	0
LAMA3	3909	FALSE	FALSE	TRUE	FALSE	0	0
LAMA4	3910	FALSE	FALSE	TRUE	FALSE	0	0
LAMB1	3912	FALSE	FALSE	TRUE	FALSE	0	0
LAMC1	3915	FALSE	FALSE	TRUE	FALSE	0	0
LAPTM4A	9741	FALSE	FALSE	TRUE	FALSE	0	0
LAPTM4B	55353	FALSE	FALSE	TRUE	FALSE	0	0
LARP1	23367	FALSE	FALSE	TRUE	FALSE	0	0
LARP4B	23185	FALSE	TRUE	TRUE	TRUE	0	1
LARP7	51574	FALSE	FALSE	TRUE	FALSE	0	0
LATS1	9113	FALSE	TRUE	TRUE	TRUE	0	1
LATS2	26524	FALSE	TRUE	TRUE	TRUE	0	1
LBP	3929	FALSE	FALSE	TRUE	FALSE	0	0
LCE1D	353134	FALSE	FALSE	TRUE	FALSE	0	0
LCE4A	199834	FALSE	FALSE	TRUE	FALSE	0	0
LCK	3932	TRUE	FALSE	TRUE	TRUE	1	0
LCTL	197021	FALSE	FALSE	TRUE	FALSE	0	0
LDB1	8861	FALSE	FALSE	TRUE	FALSE	0	0
LDHAL6A	160287	FALSE	FALSE	TRUE	FALSE	0	0
LDLRAD1	388633	FALSE	FALSE	TRUE	FALSE	0	0
LEF1	51176	FALSE	FALSE	TRUE	TRUE	1	1
LEMD2	221496	FALSE	FALSE	TRUE	FALSE	0	0
LEMD3	23592	FALSE	FALSE	TRUE	FALSE	0	0
LEPR	3953	FALSE	FALSE	TRUE	FALSE	0	0
LEPROTL1	23484	FALSE	TRUE	TRUE	TRUE	0	1
LETM1	3954	FALSE	FALSE	TRUE	FALSE	0	0
LFNG	3955	FALSE	FALSE	TRUE	FALSE	0	0
LGALS1	3956	FALSE	FALSE	TRUE	FALSE	0	0
LGSN	51557	FALSE	FALSE	TRUE	FALSE	0	0
LIFR	3977	FALSE	FALSE	TRUE	FALSE	0	0
LILRB1	10859	FALSE	FALSE	TRUE	FALSE	0	0
LILRB2	10288	FALSE	FALSE	TRUE	FALSE	0	0
LIMCH1	22998	FALSE	FALSE	TRUE	FALSE	0	0
LIMD2	80774	FALSE	FALSE	TRUE	FALSE	0	0
LIMK1	3984	FALSE	FALSE	TRUE	FALSE	0	0
LIN7A	8825	FALSE	FALSE	TRUE	FALSE	0	0
LLGL1	3996	FALSE	FALSE	TRUE	FALSE	0	0
LLGL2	3993	FALSE	FALSE	TRUE	FALSE	0	0
LMCD1	29995	FALSE	FALSE	TRUE	FALSE	0	0
LMNTD2	256329	FALSE	FALSE	TRUE	FALSE	0	0
LMO1	4004	TRUE	FALSE	TRUE	TRUE	1	0
LMO2	4005	TRUE	FALSE	TRUE	TRUE	1	0
LMX1A	4009	FALSE	FALSE	TRUE	FALSE	0	0
LONRF1	91694	FALSE	FALSE	TRUE	FALSE	0	0
LONRF3	79836	FALSE	FALSE	TRUE	FALSE	0	0
LOXHD1	125336	FALSE	FALSE	TRUE	FALSE	0	0
LPAR1	1902	FALSE	FALSE	TRUE	FALSE	0	0
LPAR3	23566	FALSE	FALSE	TRUE	FALSE	0	0
LPAR4	2846	FALSE	FALSE	TRUE	FALSE	0	0
LPP	4026	TRUE	FALSE	TRUE	TRUE	1	0
LRFN2	57497	FALSE	FALSE	TRUE	FALSE	0	0
LRFN5	145581	FALSE	FALSE	TRUE	FALSE	0	0
LRIG1	26018	FALSE	FALSE	TRUE	FALSE	0	0
LRIG2	9860	FALSE	FALSE	TRUE	FALSE	0	0
LRIG3	121227	FALSE	TRUE	TRUE	TRUE	0	1
LRP1	4035	FALSE	FALSE	TRUE	FALSE	0	0
LRP1B	53353	FALSE	TRUE	TRUE	TRUE	0	1
LRRC17	10234	FALSE	FALSE	TRUE	FALSE	0	0
LRRC18	474354	FALSE	FALSE	TRUE	FALSE	0	0
LRRC32	2615	FALSE	FALSE	TRUE	FALSE	0	0
LRRC37A3	374819	FALSE	FALSE	TRUE	FALSE	0	0
LRRC45	201255	FALSE	FALSE	TRUE	FALSE	0	0
LRRC47	57470	FALSE	FALSE	TRUE	FALSE	0	0
LRRC4C	57689	FALSE	FALSE	TRUE	FALSE	0	0
LRRC55	219527	FALSE	FALSE	TRUE	FALSE	0	0
LRRC66	339977	FALSE	FALSE	TRUE	FALSE	0	0
LRRC7	57554	FALSE	FALSE	TRUE	FALSE	0	0
LRRC75B	388886	FALSE	FALSE	TRUE	FALSE	0	0
LRRIQ1	84125	FALSE	FALSE	TRUE	FALSE	0	0
LRRIQ3	127255	FALSE	FALSE	TRUE	FALSE	0	0
LRRK1	79705	FALSE	FALSE	TRUE	FALSE	0	0
LRRK2	120892	FALSE	FALSE	TRUE	FALSE	0	0
LRRN3	54674	FALSE	FALSE	TRUE	FALSE	0	0
LRRTM1	347730	FALSE	FALSE	TRUE	FALSE	0	0
LRRTM4	80059	FALSE	FALSE	TRUE	FALSE	0	0
LRTM1	57408	FALSE	FALSE	TRUE	FALSE	0	0
LRWD1	222229	FALSE	FALSE	TRUE	FALSE	0	0
LSAMP	4045	FALSE	FALSE	TRUE	FALSE	0	0
LTA4H	4048	FALSE	FALSE	TRUE	FALSE	0	0
LTB	4050	FALSE	FALSE	TRUE	FALSE	0	0
LTBP2	4053	FALSE	FALSE	TRUE	FALSE	0	0
LTBP4	8425	FALSE	FALSE	TRUE	FALSE	0	0
LTK	4058	FALSE	FALSE	TRUE	FALSE	0	0
LUC7L	55692	FALSE	FALSE	TRUE	FALSE	0	0
LUC7L2	51631	FALSE	FALSE	TRUE	FALSE	0	0
LUM	4060	FALSE	FALSE	TRUE	FALSE	0	0
LUZP1	7798	FALSE	FALSE	TRUE	FALSE	0	0
LUZP2	338645	FALSE	FALSE	TRUE	FALSE	0	0
LY6K	54742	FALSE	FALSE	TRUE	FALSE	0	0
LYL1	4066	TRUE	FALSE	TRUE	TRUE	1	0
LYN	4067	FALSE	FALSE	TRUE	FALSE	0	0
LYPD8	646627	FALSE	FALSE	TRUE	FALSE	0	0
LYPLA1	10434	FALSE	FALSE	TRUE	FALSE	0	0
LYRM9	201229	FALSE	FALSE	TRUE	FALSE	0	0
LZTR1	8216	FALSE	TRUE	TRUE	TRUE	0	1
MACC1	346389	TRUE	FALSE	TRUE	TRUE	1	0
MACF1	23499	FALSE	FALSE	TRUE	FALSE	0	0
MACROD2	140733	FALSE	FALSE	TRUE	FALSE	0	0
MAF	4094	TRUE	FALSE	TRUE	TRUE	1	0
MAFA	389692	FALSE	FALSE	TRUE	FALSE	0	0
MAFB	9935	TRUE	FALSE	TRUE	TRUE	1	0
MAGEA1	4100	FALSE	FALSE	TRUE	FALSE	0	0
MAGEA6	4105	FALSE	FALSE	TRUE	FALSE	0	0
MAGEC1	9947	FALSE	FALSE	TRUE	FALSE	0	0
MAGEC2	51438	FALSE	FALSE	TRUE	FALSE	0	0
MAGEC3	139081	FALSE	FALSE	TRUE	FALSE	0	0
MAGED1	9500	FALSE	FALSE	TRUE	FALSE	0	0
MAGI2	9863	FALSE	FALSE	TRUE	FALSE	0	0
MALRD1	340895	FALSE	FALSE	TRUE	FALSE	0	0
MALSU1	115416	FALSE	FALSE	TRUE	FALSE	0	0
MALT1	10892	TRUE	FALSE	TRUE	TRUE	1	0
MAML1	9794	FALSE	FALSE	TRUE	FALSE	0	0
MAML2	84441	TRUE	FALSE	TRUE	TRUE	1	0
MAML3	55534	FALSE	FALSE	TRUE	FALSE	0	0
MAMLD1	10046	FALSE	FALSE	TRUE	FALSE	0	0
MAMSTR	284358	FALSE	FALSE	TRUE	FALSE	0	0
MAN1A2	10905	FALSE	FALSE	TRUE	FALSE	0	0
MAN2A1	4124	FALSE	FALSE	TRUE	FALSE	0	0
MAP1S	55201	FALSE	FALSE	TRUE	FALSE	0	0
MAP2K1	5604	TRUE	FALSE	TRUE	TRUE	3	0
MAP2K2	5605	TRUE	FALSE	TRUE	TRUE	2	0
MAP2K3	5606	FALSE	FALSE	TRUE	FALSE	0	0
MAP2K4	6416	FALSE	FALSE	TRUE	TRUE	1	1
MAP2K7	5609	FALSE	FALSE	TRUE	FALSE	0	0
MAP3K1	4214	FALSE	TRUE	TRUE	TRUE	1	3
MAP3K12	7786	FALSE	FALSE	TRUE	FALSE	0	0
MAP3K13	9175	FALSE	FALSE	TRUE	TRUE	1	1
MAP3K19	80122	FALSE	FALSE	TRUE	FALSE	0	0
MAP3K21	84451	FALSE	FALSE	TRUE	FALSE	0	0
MAP3K4	4216	FALSE	FALSE	TRUE	FALSE	0	0
MAP3K5	4217	FALSE	FALSE	TRUE	FALSE	0	0
MAP3K6	9064	FALSE	FALSE	TRUE	FALSE	0	0
MAP3K9	4293	FALSE	FALSE	TRUE	FALSE	0	0
MAP4K3	8491	FALSE	FALSE	TRUE	FALSE	0	0
MAP7	9053	FALSE	FALSE	TRUE	FALSE	0	0
MAPK1	5594	TRUE	FALSE	TRUE	TRUE	2	0
MAPK4	5596	FALSE	FALSE	TRUE	FALSE	0	0
MAPK7	5598	FALSE	FALSE	TRUE	FALSE	0	0
MAPK8IP1	9479	FALSE	FALSE	TRUE	FALSE	0	0
MAPKAPK5	8550	FALSE	FALSE	TRUE	FALSE	0	0
MAPRE3	22924	FALSE	FALSE	TRUE	FALSE	0	0
MARCHF11	441061	FALSE	FALSE	TRUE	FALSE	0	0
MARK2	2011	FALSE	FALSE	TRUE	FALSE	0	0
MARK3	4140	FALSE	FALSE	TRUE	FALSE	0	0
MAS1L	116511	FALSE	FALSE	TRUE	FALSE	0	0
